Location_ID,DBA Name,Street_Address,City,State,Zip_Code,latitude,longitude
0009699-03-001,FLOORCRAFT HOME,470 BAYSHORE BL,San Francisco,CA,94124, -122.40697345799998,37.73999555
0009699-04-001,FLOORCRAFTHOME.COM,470 BAYSHORE BL,San Francisco,CA,94124, -122.40697345799998,37.73999555
0009703-01-001,FLORAS BEAUTY SHOPPE,5312 MISSION ST,San Francisco,CA,94112, -122.44293041199995,37.714393001000076
0009722-01-001,FLOS BARBER SHOP,1532 20TH ST,San Francisco,CA,94107, -122.39695206299996,37.760008381000034
0009799-01-001,VLAHOS ORCHARD,PIER 39,San Francisco,CA,94133, -122.41090698299996,37.800737252000033
0009829-01-001,FORDERER CORNICE WORKS,269 POTRERO AVE,San Francisco,CA,94103, -122.40756457799995,37.766173089000063
0009829-02-001,FORDERER CORNICE WORKS INC,269 POTRERO AVE,San Francisco,CA,94103, -122.40756457799995,37.766173089000063
0009939-01-001,FOUKE WERTSCH & HAYES,582 MARKET ST 2007,San Francisco,CA,94104, -122.40141830699997,37.789263664000032
0009940-02-001,MIDORI HOTEL,1325 MISSION ST,San Francisco,CA,94103, -122.41494861599995,37.776010131000078
0009945-01-001,HARSCH INV CO-GARAGE ETC,450 SUTTER ST,San Francisco,CA,94104, -122.40779265899999,37.789353433000031
0009945-02-001,450 SUTTER GARAGE,450 SUTTER ST,San Francisco,CA,94108, -122.40778235899995,37.78934778
0009945-03-001,450 SUTTER BLDG & MAYAN ROOM,450 SUTTER ST,San Francisco,CA,94108, -122.40778235899995,37.78934778
0009945-04-001,NAVARRE GUEST HOUSE,417 STOCKTON ST,San Francisco,CA,94108, -122.40706333599996,37.789844414000072
0009945-06-001,FOUR FIFTY SUTTER BUILDING,450 SUTTER ST,San Francisco,CA,94108, -122.40778235899995,37.78934778
0009987-01-001,FRAHER PHILIP J & CO,4364 MISSION ST,San Francisco,CA,94112, -122.43224547999995,37.727850684000032
0010014-01-001,FRANCISCO LAUNDRETTE,1767 STOCKTON ST,San Francisco,CA,94133, -122.40954304599995,37.802173830000072
0010014-02-001,14-24 CLEMENT APTS,14 CLEMENT ST,San Francisco,CA,94118, -122.45945067599996,37.783198053000035
0010014-03-001,570 FILBERT ST APTS,570 FILBERT ST,San Francisco,CA,94133, -122.40885282899995,37.801467481000032
0010014-04-001,667  671 GREENWICH ST APTS,667 GREENWICH ST,San Francisco,CA,94133, -122.41063656099999,37.802133500000025
0010032-01-001,FRANK ROY M,1425 MENDELL ST,San Francisco,CA,94124, -122.39049697999997,37.734398918000068
0010032-03-001,32 LUNDYS APTS,32 LUNDYS LN,San Francisco,CA,94110, -122.41828540799997,37.744877769000027
0010032-04-001,786 GEARY APTS,786 GEARY ST,San Francisco,CA,94109, -122.41614331599999,37.786387569000055
0010032-05-001,1144 PINE APTS,1144 PINE ST,San Francisco,CA,94109, -122.41474329399995,37.790388291000056
0010032-07-001,1345/1395 NORIEGA BLDG,1345 NORIEGA ST,San Francisco,CA,94122, -122.47832850899999,37.754113307000068
0010032-08-001,1728/1734 NORIEGA BLDG,1728 NORIEGA ST,San Francisco,CA,94122, -122.48240989099997,37.754017668000074
0010032-09-001,3314-3318 STEINER BLDG,3314 STEINER ST,San Francisco,CA,94123, -122.43769251599997,37.799848526000062
0010032-10-001,3645-55 LAWTON ST. BUILDING,3645 LAWTON STREET,San Francisco,CA,94122, -122.50222798599998,37.756802733000029
0010032-11-001,22 CLEVELAND ST. BUILDING,22 CLEVELAND ST,San Francisco,CA,94103, -122.40674760999997,37.776774082000031
0010032-12-001,740 MONTEREY BL APARTMENTS,740 MONTEREY BL,San Francisco,CA,94127, -122.45197928099998,37.731558543000062
0010033-01-001,S H FRANK & CO,3077 17TH ST,San Francisco,CA,94110, -122.41464934499999,37.763695816000052
0010041-01-001,FRANKEL THOMAS L,695 5TH ST 13,San Francisco,CA,94107, -122.39741067099999,37.775534226000048
0010071-01-001,FRANK'S FISHERMAN'S SUPPLY,366 JEFFERSON ST,San Francisco,CA,94133, -122.41830269199994,37.807928325000034
0010071-02-001,BROWN @ SONS INDUSTRIAL SUPPLY,366 JEFFERSON ST,San Francisco,CA,94133, -122.41830269199994,37.807928325000034
0010160-01-001,4834 MISSION ST BUILDING,4834 MISSION ST,San Francisco,CA,94112, -122.43793411799999,37.720639521000066
0010181-01-999,R R FRENCH BROS INC,669 THOMAS L BERKLEY WAY,OAKLAND,CA,94612, -122.27394340099994,37.810334702000034
0010181-02-001,FRENCH BROS,343 VERMONT ST,San Francisco,CA,94103, -122.40452485899999,37.765293898000039
0010339-01-002,FUNSTEN B R CO,825 VAN NESS AVE,San Francisco,CA,94109, -122.42098753399995,37.783237568000061
0010339-04-999,TOM DUFFY COMPANY,5200 WATT COURT B,FAIRFIELD,CA,94534, -122.14849936199994,38.206057824000027
0010339-06-999,TOM DUFFY COMPANY,105 INDU STRIAL PARK DRIVE,MANTECA,CA,95337, -121.21379139899994,37.787557135000043
0010347-01-001,FURNITURE BY GATTI,75 14TH ST,San Francisco,CA,94103, -122.41490806999997,37.768543333000025
0010361-01-001,G & B CONTRACTORS,1498 CARROLL AVE,San Francisco,CA,94124, -122.39125518099996,37.723795621000079
0010403-02-001,GAETANI REAL ESTATE INC,4444 GEARY BLVD 100,San Francisco,CA,94118, -122.46718018199999,37.780977606000079
0010403-03-001,2300 SUTTER STREET GARAGE,2300 SUTTER ST,San Francisco,CA,94115, -122.43840309599994,37.785457677000068
0010403-05-001,GAETANI REAL ESTATE INC,1480 SUTTER ST,San Francisco,CA,94109, -122.42471283599997,37.787207993000038
0010440-01-001,2345 NORIEGA BLDG & DENTIST,2345 NORIEGA ST,San Francisco,CA,94122, -122.48903781599995,37.753662765000058
0010440-02-001,2345 NORIEGA BLDG,2345 NORIEGA ST,San Francisco,CA,94122, -122.48903781599995,37.753662765000058
0010440-03-001,GALLAGHER WILLIAM L DDS,2345 NORIEGA ST,San Francisco,CA,94122, -122.48903781599995,37.753662765000058
0010468-01-001,GALU REALTY CO,3243 24TH ST,San Francisco,CA,94110, -122.41712736499994,37.752303073000064
0010468-06-001,3426 22ND ST RENTALS,3426 22ND ST,San Francisco,CA,94110, -122.42386129999994,37.755158427000026
0010468-11-001,3230-36 24TH ST,3230-36 24TH ST,San Francisco,CA,94110, -122.41730717599995,37.752785771000049
0010535-01-001,MCTERNAN STENDER & WALSH,595 MARKET ST #1350,San Francisco,CA,94105, -122.40111064799999,37.789437659000043
0010549-01-003,GASSER ADOLPH INC,181 2ND ST,San Francisco,CA,94105, -122.39851109999995,37.787033999000073
0010587-01-001,GAYNER ENGINEERS,1133 POST ST,San Francisco,CA,94109, -122.42041597699995,37.786743624000053
0010663-02-001,890 ARKANSAS ST APT,890 ARKANSAS ST,San Francisco,CA,94107, -122.39779322799995,37.755016696000041
0010685-01-001,AMER APPRAISAL ASSOC INC,44 MONTGOMERY ST 1050,San Francisco,CA,94104, -122.40205551899999,37.789703836000058
0010685-02-001,AMER APPRAISAL ASSOC INC,180 MONTGOMERY ST 1500,San Francisco,CA,94104, -122.40221568599998,37.79072706
0010707-06-001,GENERAL ELECTRIC CO,100 CALIFORNIA ST 10TH FL,San Francisco,CA,94111, -122.39797183199994,37.793498300000067
0010814-01-001,GERHARD-JOSEPH INC,126 POST ST 512,San Francisco,CA,94108, -122.40448777599994,37.78883249
0010823-01-001,BMW OF SAN FRANCISCO,1675 HOWARD ST,San Francisco,CA,94103, -122.41736934399995,37.770846744000039
0010823-02-001,BAY AREA CHIPS AWAY,1675 HOWARD ST,San Francisco,CA,94103, -122.41736934399995,37.770846744000039
0010823-03-001,ALL CAR GLASS,1675 HOWARD ST,San Francisco,CA,94103, -122.41736934399995,37.770846744000039
0010823-05-001,SAN FRANCISCO MINI,1675 HOWARD ST,San Francisco,CA,94103, -122.41736934399995,37.770846744000039
0010823-06-001,CALIFORNIA MINI,1675 HOWARD ST,San Francisco,CA,94103, -122.41736934399995,37.770846744000039
0010823-07-001,MINI OF CALIFORNIA,1675 HOWARD ST,San Francisco,CA,94103, -122.41736934399995,37.770846744000039
0010823-08-001,MINI OF NORTHERN CALIFORNIA,1675 HOWARD ST,San Francisco,CA,94103, -122.41736934399995,37.770846744000039
0010823-09-001,NORTHERN CALIFORNIA MINI,1675 HOWARD ST,San Francisco,CA,94103, -122.41736934399995,37.770846744000039
0010823-10-001,GERMAN MOTORS COLLISION CENTER,1675 HOWARD ST,San Francisco,CA,94103, -122.41736934399995,37.770846744000039
0010823-11-001,SF CAR BROKERS,1675 HOWARD ST,San Francisco,CA,94103, -122.41736934399995,37.770846744000039
0010823-12-001,SAN FRANCISCO BROKERS,1675 HOWARD ST,San Francisco,CA,94103, -122.41736934399995,37.770846744000039
0010823-13-001,SAFEGUARD,1140 HARRISON ST,San Francisco,CA,94103, -122.40709766599997,37.774949829000036
0010823-14-001,CLEARGUARD,1140 HARRISON ST,San Francisco,CA,94103, -122.40709766599997,37.774949829000036
0010823-15-001,CLEARGUARD USA,1140 HARRISON ST,San Francisco,CA,94103, -122.40709766599997,37.774949829000036
0010823-16-001,BMW OF SAN FRANCISCO,1532 HARRISON ST,San Francisco,CA,94103, -122.41296186599999,37.770252167000081
0010823-17-001,MINI OF SAN FRANCISCO,799 VAN NESS AVE,San Francisco,CA,94102, -122.42089302199997,37.782625369000073
0010850-01-001,GHIRARDELLI CHOCOLATE CO,900 NORTH POINT ST,San Francisco,CA,94109, -122.42284268299994,37.805427874000031
0010850-01-003,GHIRARDELLI CHOCOLATE CO,42 STOCKTON ST,San Francisco,CA,94108, -122.40629591599998,37.786266579000028
0010850-01-004,GHIRARDELLI CHOCOLATE CO,24 WLLIE MAYS PL,San Francisco,CA,94107, -122.39117268299998,37.77840189
0010850-03-002,GHIRARDELLI CHOCOLATE CO,900 NORTH POINT ST 142,San Francisco,CA,94109, -122.42284268299994,37.805427874000031
0010850-03-003,GHIRARDELLI CHOCOLATE CO,44 STOCKTON ST,San Francisco,CA,94108, -122.40628993399997,37.786247358000026
0010850-04-001,GHIRADELLI CHOCOLATE,801 BEACH ST,San Francisco,CA,94109, -122.42227409199995,37.806400332000067
0010850-05-001,GHIRARDELLI WESTFIELD,845 MARKET ST 014,San Francisco,CA,94103, -122.40691123399995,37.784846968000068
0010850-06-001,GHIRADELLI MARKETPLACE,900 NORTH POINT ST 301,San Francisco,CA,94109, -122.42284268299994,37.805427874000031
0010850-07-001,GHIRADELLI CHOCOLATE CO,2 NEW MONTGOMERY ST,San Francisco,CA,94105, -122.40154275299994,37.788285377000079
0010853-02-001,L.A. GIACOBBI & CO.,111 MAIDEN LN 750,San Francisco,CA,94108, -122.40547664299999,37.78812291
0010854-05-999,GIAMPOLINI & CO,1482 67TH ST,EMERYVILLE,CA,94608, -122.29312455699994,37.848677619000057
0010947-01-001,GILT EDGE CREAMERY,1908 INNES AVE,San Francisco,CA,94124, -122.39489523999998,37.742855514000041
0010964-01-001,GINN WALL COMPANY,1016 GRANT AVE,San Francisco,CA,94133, -122.40664505699999,37.79632715
0010988-01-001,"GIRDWOOD, JONES & CO",244 CALIFORNIA ST 600,San Francisco,CA,94111, -122.39956313299996,37.793317392000063
0010996-01-001,GIUSTO & GIUSTO INC,4249 MISSION ST,San Francisco,CA,94112, -122.43061253099995,37.729376401000025
0011012-01-999,CORE-MARK INTL INC,99 HAYWARD CA,MEXICO,,00000, -91.887247538999986,39.172632903000078
0011041-01-001,GLEN PARK ROOFING CO INC,1601 DONNER AVE 1,San Francisco,CA,94124, -122.39416967599999,37.7244371
0011051-01-999,PORCELAIN STUDIO INC,1177 MISSION RD A,S SAN FRAN,CA,94080, -122.43983538299995,37.661806316000025
0011076-01-001,GLOBETROTTER TRAVEL SERVICE,2323 NORIEGA ST 201,San Francisco,CA,94122, -122.48853772599995,37.753683506000073
0011088-02-001,822 GEARY ST BUILDING,822 GEARY ST,San Francisco,CA,94109, -122.41693262899997,37.786287320000042
0011116-02-001,1325 SACRAMENTO ST APARTMENTS,1325 SACRAMENTO ST,San Francisco,CA,94109, -122.41468567999999,37.79227342
0011134-03-001,DENNIS G QUADE,1776 GREEN ST,San Francisco,CA,94123, -122.42825264599998,37.797068069000034
0011137-01-001,GOLDEN BEAR REALTY,4740 MISSION ST,San Francisco,CA,94112, -122.43669426199995,37.722270000000037
0011138-01-001,GOLDEN BEAR SPORTSWEAR,200 POTRERO AVE,San Francisco,CA,94103, -122.40768441499995,37.766797626000027
0011138-02-001,S SLATER & SON,475 VALENCIA,San Francisco,CA,94103, -122.42188513599996,37.765363035000064
0011138-03-001,S SLATER & SON,110 CAPP ST,San Francisco,CA,94110, -122.41870517399997,37.76486381
0011138-05-001,LEATHER GARMENT COMPANY,200 POTRERO AVE,San Francisco,CA,94103, -122.40768441499995,37.766797626000027
0011152-01-001,GOLDEN CURL SALON,5378 MISSION ST,San Francisco,CA,94112, -122.44355033899996,37.713812251000036
0011152-02-001,5372 MISSION BLDG,5372 MISSION ST,San Francisco,CA,94112, -122.44349963899998,37.713862951000067
0011152-03-001,RENDON ALICIA CONDO SUBDIV,1770 SAN JOSE AVE,San Francisco,CA,94112, -122.43935488099999,37.729445258000055
0011183-01-001,GOLDEN GATE DEBRIS BOX SERVICE,900 7TH ST,San Francisco,CA,94107, -122.40000831299994,37.77041829
0011183-02-001,RECOLOGY DEBRIS BOX SERVICE,50 CALIFORNIA ST 24TH FL,San Francisco,CA,94111, -122.39722284899995,37.793577807000077
0011183-03-001,RECOLOGY GOLDEN GATE,50 CALIFORNIA ST 24TH FL,San Francisco,CA,94111, -122.39722284899995,37.793577807000077
0011189-01-001,GOLDEN GATE FORTUNE COOKIES,56 ROSS ALY,San Francisco,CA,94108, -122.40737560399998,37.795747554000059
0011192-01-001,GOLDEN GATE GLASS & MIRROR ETC,2011 FOLSOM ST,San Francisco,CA,94110, -122.41524453599999,37.765073812000026
0011192-02-001,GOLDEN GATE GLASS & MIR CO INC,2011 FOLSOM ST,San Francisco,CA,94110, -122.41524453599999,37.765073812000026
0011210-01-001,GOLDEN GATE MEDICAL,3620 ARMY ST,San Francisco,CA,94110, -122.42150515099996,37.748093565000033
0011311-01-001,GOLDMAN SACHS & CO,555 CALIFORNIA ST,San Francisco,CA,94104, -122.40356500799999,37.792773515000079
0011387-02-001,"M.DAVID THIER,A PROFESSIONAL",2300 CALIFORNIA ST 300,San Francisco,CA,94115, -122.43241238299998,37.789097736000031
0011398-01-001,GOOTNICK IRWIN,4333 CALIFORNIA ST 100,San Francisco,CA,94118, -122.46409782899997,37.784822770000062
0011417-01-001,GORDON NEWSFILMS-AUDIO ETC INC,1557 PINE ST,San Francisco,CA,94109, -122.42140578699997,37.789483750000045
0011436-01-001,GOSHA DO CO,53 BLAKE ST,San Francisco,CA,94118, -122.45132363199997,37.782913439000026
0011445-01-999,GOTELLI STEVE PLUMBING INC,100 NORTH HILL DR 44,BRISBANE,CA,94005, -122.40723041599995,37.690304550000064
0011460-01-001,GOW SUPPLY COMPANY,1492 EGBERT AVE,San Francisco,CA,94124, -122.39443547899998,37.723725331000026
0011460-04-001,GOW SUPPLY COMPANY,5945 3RD ST D,San Francisco,CA,94124, -122.39466939199997,37.724286493000079
0011460-05-001,GOW SUPPLY COMPANY,1478-80 EGBERT AVE,San Francisco,CA,94124, -122.39044635199997,37.7327075
0011460-06-001,GOW SUPPLY COMPANY,1490 EGBERT ST,San Francisco,CA,94124, -122.39426494099996,37.723635453000043
0011460-07-001,GOW SUPPLY COMPANY,5945 3RD ST A,San Francisco,CA,94124, -122.39466939199997,37.724286493000079
0011579-01-001,GRAYBAR ELECTRIC CO,1760 CESAR CHAVEZ ST A,San Francisco,CA,94124, -122.39489062999996,37.749857931000065
0011650-01-001,DARE ROSE,966 PINE ST,San Francisco,CA,94108, -122.41182341199999,37.790737433000061
0011651-01-001,GREENE HOWARD C INC,276 11TH ST,San Francisco,CA,94103, -122.41450822799999,37.772217959000045
0011651-03-001,1526 FOLSOM ST BUILDING,1526 FOLSOM ST,San Francisco,CA,94103, -122.41449900999999,37.77150355
0011651-04-001,1560 FOLSOM ST BUILDING,1560 FOLSOM ST,San Francisco,CA,94103, -122.41473292299997,37.771251195000048
0011651-05-001,135 KISSLING ST BUILDING,135 KISSLING ST,San Francisco,CA,94103, -122.41546807899999,37.772168411000052
0011673-01-001,GREENWOOD PRESS,300 BROADWAY ST 300,San Francisco,CA,94133, -122.40254293399994,37.798438132000058
0011795-01-001,GUARDINOS SOUVENIR & GIFT SHOP,2801 TAYLOR ST,San Francisco,CA,94133, -122.41583498399996,37.808316755000078
0011867-01-001,GUSTAFSON B L & ASSOC PHYS ETC,450 SUTTER ST 1003,San Francisco,CA,94108, -122.40778235899995,37.78934778
0011867-02-001,BERT'S CONDITIONING CLINIC,450 SUTTER ST 1003,San Francisco,CA,94108, -122.40778235899995,37.78934778
0011911-01-001,HA RA CLUB,875 GEARY ST,San Francisco,CA,94109, -122.41761593199999,37.786143285000037
0011913-03-001,HAAS BROTHERS,1808 WEDEMEYER ST 160,San Francisco,CA,94129, -122.47372175399994,37.78767986
0012011-01-001,ROBERT HALF INTERNATIONAL INC,50 CALIFORNIA ST 10TH FL 10TH FL,San Francisco,CA,94111, -122.39722284899995,37.793577807000077
0012011-02-001,ACCOUNTEMPS,50 CALIFORNIA ST 10TH FL,San Francisco,CA,94111, -122.39722284899995,37.793577807000077
0012011-03-001,AFFILIATES THE,50 CALIFORNIA ST 10TH FL,San Francisco,CA,94111, -122.39722284899995,37.793577807000077
0012011-04-001,OFFICE TEAM,50 CALIFORNIA ST 10TH FL,San Francisco,CA,94111, -122.39722284899995,37.793577807000077
0012011-05-001,ROBERT HALF FINANCE & ACCNTING,50 CALIFORNIA ST,San Francisco,CA,94111, -122.39722284899995,37.793577807000077
0012011-06-001,ROBERT HALF MGMT RESOURCES,50 CALIFORNIA ST,San Francisco,CA,94111, -122.39722284899995,37.793577807000077
0012011-07-001,ROBERT HALF TECHNOLOGY,50 CALIFORNIA ST,San Francisco,CA,94111, -122.39722284899995,37.793577807000077
0012011-08-001,ROBERT HALF LEGAL,50 CALIFORNIA ST,San Francisco,CA,94111, -122.39722284899995,37.793577807000077
0012011-09-001,THE CREATIVE GROUP,50 CALIFORNIA ST,San Francisco,CA,94111, -122.39722284899995,37.793577807000077
0012069-01-001,HAMILTON ASSN THE,631 OFARRELL ST L,San Francisco,CA,94109, -122.41516618099996,37.785503769000059
0012142-01-002,HANNA & BROPHY,251 RHODE ISLAND ST 201,San Francisco,CA,94103, -122.40271462399994,37.766714661000037
0012175-01-001,HANSON BRIDGETT LLP,425 MARKET ST 26TH FL,San Francisco,CA,94105, -122.39854105899997,37.791487568000036
0012175-03-999,HANSON BRIDGETT LLP,80 E. SIR FRANCIS DRAKE BLVD 3E,LARKSPUR,CA,94939, -122.51241646199998,37.945244597000055
0012175-05-999,HANSON BRIDGETT LLP,500 CAPITOL MALL 1500,SACRAMENTO,CA,95814, -121.50106677899998,38.578504114000054
0012175-06-999,HANSON BRIDGETT LLP,950 TOWER LANE 925,FOSTER CITY,CA,94404, -122.27677592099997,37.558426086000054
0012175-07-999,HANSON BRIDGETT LLP,1676 NORTH CALIFORNIA BLVD 620,WALNUT CREEK,CA,94596, -122.06434937399996,37.901403730000027
0012242-01-001,HARLAN ASSOCIATES INC,11 DUBOCE AVE,San Francisco,CA,94103, -122.42107189899997,37.769903992000025
0012284-01-001,HARRIGAN WEIDENMULLER CO,300 MONTGOMERY ST 800,San Francisco,CA,94104, -122.40255560899999,37.792377130000034
0012293-01-001,HARRINGTONS BAR & GRILL,245 FRONT ST,San Francisco,CA,94111, -122.39897316499997,37.79403411
0012326-01-001,HARRISON & BONINI,1122 HARRISON ST,San Francisco,CA,94103, -122.40693229599998,37.775079936000054
0012326-01-002,HARRISON & BONINI,190 LANGTON ST,San Francisco,CA,94103, -122.40719202599996,37.775361132000057
0012530-01-001,HEARST BUILDING,5 3RD ST 200,San Francisco,CA,94103, -122.40339962499996,37.787561950000054
0012530-03-001,SUNICAL LAND AND LIVESTOCK DIV,5 3RD ST 200,San Francisco,CA,94103, -122.40339962499996,37.787561950000054
0012530-04-001,THE HEARST CORP,110 5TH ST,San Francisco,CA,94103, -122.40571746999996,37.78211721
0012530-04-002,THE HEARST CORP,901 MISSION ST,San Francisco,CA,94103, -122.40686053399997,37.782397217000039
0012530-04-003,THE HEARST CORP,590 BRANNAN ST,San Francisco,CA,94107, -122.39845809499997,37.776844371000038
0012530-04-004,THE HEARST CORP,2000 MARIN ST,San Francisco,CA,94124, -122.39635172399994,37.748387619000027
0012530-09-001,HEARST PARKING CORP,45 3RD ST,San Francisco,CA,94103, -122.40276198799995,37.786916003000044
0012554-01-001,HEIDRICK & STRUGGLES,1 CALIFORNIA ST 2400,San Francisco,CA,94111, -122.39651534799998,37.793613528000037
0012566-01-001,HELEN OF ST MORITZ INC,425 SUTTER ST,San Francisco,CA,94108, -122.40739973699999,37.789343730000041
0012591-01-001,HELLMUTH OBATA & KASSABAUM INC,1 BUSH ST 200,San Francisco,CA,94104, -122.39966568599999,37.791313574000071
0012679-01-001,HERITAGE HOUSE INC,2190 PALOU AVE,San Francisco,CA,94124, -122.40179871899994,37.740486886000042
0012703-01-001,HERRERO CONTRACTORS INC,2100 OAKDALE AVE,San Francisco,CA,94124, -122.39995490899997,37.740106170000047
0012705-01-001,HERRGOTT & WILSON INC,3328 STEINER ST 1,San Francisco,CA,94123, -122.43774514299997,37.800136595000026
0012716-06-001,PAUL STORES INC,PIER 70 BLDG #2,San Francisco,CA,94107, -122.39533882799998,37.766815794000024
0012721-06-001,HERTZ LOCAL EDITION,241 10TH ST,San Francisco,CA,94103, -122.41359101199998,37.77346358
0012721-07-001,HERTZ LOCAL EDITION,3928 GEARY BL,San Francisco,CA,94118, -122.46156050399998,37.781248392000066
0012721-09-001,HERTZ CORPORATION THE,550 OFARRELL ST,San Francisco,CA,94102, -122.41389290999996,37.785718093000071
0012721-10-001,HERTZ CORP,325 MASON ST,San Francisco,CA,94102, -122.40976313199997,37.78653391
0012721-12-001,HERTZ RENT A CAR,1644 PINE ST,San Francisco,CA,94109, -122.42289223099999,37.78934778
0012758-02-999,HEXOL INC,19217 WILLOW LANE,SONOMA,CA,95476, -122.50027602099999,38.291747261000069
0012758-03-999,YOGA COMMUNITY,577 5TH ST WEST,SONOMA,CA,95476, -122.46836671999995,38.291430910000031
0012785-01-001,BOYDSTUN & KLINGNER CPAS,235 MONTGOMERY ST 870,San Francisco,CA,94104, -122.40243346699998,37.791463370000031
0012796-02-001,GOLDEN STATE FLOORING,680 8TH ST 169B,San Francisco,CA,94103, -122.40445802599999,37.770457273000034
0012809-02-001,940 JONES APTS,940 JONES ST,San Francisco,CA,94109, -122.41378574799995,37.790077175000079
0012811-01-001,HILDE-BRAND FURNITURE INC,2121 FOLSOM ST,San Francisco,CA,94110, -122.41507669899994,37.763314706000074
0012854-01-001,HILLTOP GROCERY,1309 20TH ST,San Francisco,CA,94107, -122.39479844799996,37.760093650000044
